area,bedrooms,bathrooms,price
4129,4,1,12617861.434127018
4100,5,1,12580469.595905408
2532,2,2,7755764.730475657
1997,4,1,6221849.960741249
4139,2,4,12636408.53217832
1293,1,5,4079841.319682801
4645,1,4,14105005.249402897
2958,5,3,9214151.407964466
1780,2,4,5559029.383536985
2609,4,1,8056905.091929201
2404,2,1,7341886.515017914
2705,2,3,8305422.1847659135
2095,4,4,6605613.984107842
4844,3,5,14831994.78748421
2622,3,5,8165616.831651577
2672,5,3,8355005.586355002
2066,5,4,6567375.77861112
4752,1,1,14336221.612597084
2507,1,2,7630828.569166609
1894,2,4,5901914.3591720145
3671,4,4,11333350.119750954
2187,1,4,6731093.806255556
4023,1,5,12269535.58549952
3051,4,1,9382300.78510911
4067,1,3,12340777.094790928
2725,5,5,8574859.440088965
2459,3,1,7557606.551136142
3294,5,4,10251202.571227336
4942,4,2,15085026.396638319
1436,2,5,4558626.9117532745
4991,3,1,15152728.536196785
3936,5,1,12088430.648397166
4048,1,4,12314019.749835867
4443,1,4,13498550.0229738
4001,4,5,12352496.14320683
2158,1,3,6614773.588189869
4439,4,4,13636618.732293135
3558,2,5,10923269.79529521
4927,3,4,15051608.281014858
4334,2,4,13222412.616557209
2545,3,1,7814528.443361203
4269,5,3,13146421.085368777
1353,2,4,4279949.308860039
1200,1,1,3680719.2096711793
3897,1,2,11801592.870591791
1088,4,1,3493340.148786161
4217,3,3,12891679.288521841
4341,5,2,13332207.000697736
3285,5,4,10224109.533266079
2574,2,5,7971000.5011908505
1815,5,5,5845505.244859299
2997,4,5,9340031.2237642
3567,3,5,11001125.5153286
4596,2,1,13917150.708068933
1128,2,2,3544679.0743636875
2148,5,3,6783979.103363857
4988,5,4,15334473.911190735
3314,1,2,10051779.36257616
2979,1,5,9137692.179127181
2882,2,5,8895560.813986082
3412,2,2,10395989.764086442
2681,2,5,8292177.190795841
2188,3,1,6743293.025894119
4406,3,2,13428439.855010021
1749,3,2,5456570.8773585735
2822,3,2,8676203.160283929
2180,5,1,6819479.839438168
1556,5,1,4948630.68723775
2674,2,5,8272894.3325219555
4903,4,5,15059386.100304078
1180,1,1,3619782.6823689565
2857,2,2,8731445.098445795
1783,2,2,5509906.726111878
1346,3,1,4217728.631003376
3370,1,3,10249517.74601331
4086,3,1,12437624.365045397
1751,4,2,5513230.067160522
2851,4,3,8842171.623161495
1847,1,4,5710934.765809109
4776,5,1,14608431.310686756
4146,5,4,12808651.481076006
4357,3,3,13310181.516818687
3103,2,2,9468223.602071147
2792,3,5,8676300.48473177
1440,4,1,4549385.880751162
2740,1,3,8359526.011045209
1887,5,2,5970728.333583858
3936,5,2,12118205.63325705
2356,2,4,7287652.196843475
1137,3,2,3620982.9639670285
4474,4,3,13711145.487319605
1079,3,1,3416728.0773089356
3307,4,2,10180774.693643946
2950,5,5,9250540.506504446
3190,3,1,9749143.017278189
1091,1,1,3352513.6936367806
1367,4,3,4390974.1382968705
2347,5,3,7380739.044209513
1739,1,1,5296109.056486474
4152,3,5,12756564.183945524
2782,5,5,8746997.374614382
3890,2,5,11919883.193569763
3422,3,3,10505870.883077309
3016,2,2,9208014.78677543
3542,1,4,10795267.706312418
3067,4,5,9550938.344617406
4553,1,1,13739413.234314669
3469,5,1,10687450.85413548
1702,3,3,5345390.905561991
2612,1,4,8005686.914847238
1288,3,4,4134329.4871326773
1112,5,2,3646921.433494575
3734,2,5,11452343.416296428
3082,5,1,9526153.217621192
1887,2,5,5911411.8795619225
3911,2,4,11952917.602352833
3857,2,2,11731958.846406981
1803,3,3,5648845.664884087
2956,5,2,9177606.048282038
4694,5,4,14451590.423861567
3616,2,1,10978923.099329296
1367,5,2,4410385.0513615785
4435,1,2,13414714.47609152
4546,4,3,13927677.938077591
2741,5,1,8503842.191485068
2525,4,4,7895613.312836852
1097,2,5,3540428.2072827388
2301,5,5,7303513.737704788
1798,5,4,5764278.510942271
2411,4,1,7462040.28360863
2207,5,3,6960521.551423723
4760,1,1,14360602.448107557
1585,5,1,5035315.834699678
3460,1,1,10459040.21940675
1624,2,4,5092799.161613819
2332,2,3,7185440.07788835
2896,4,4,9007162.64861135
4530,4,1,13820937.060558846
3597,3,4,11061192.074913802
4829,4,2,14747521.105668135
4692,5,3,14415895.138159398
2821,3,3,8702640.16210651
2485,2,1,7584918.847118604
2688,4,3,8353316.064159971
3110,4,1,9559009.342892947
3074,2,4,9441722.192010093
4628,4,2,14144117.689701933
3698,3,3,11333187.595280921
3996,1,4,12158999.306702634
1266,4,4,4118483.262812357
4886,3,4,14928906.871081991
2083,1,5,6449382.35195106
4659,3,5,14276055.008020565
4962,4,1,15115263.96958281
3296,5,2,10198279.448329972
1582,2,1,4875330.789514475
3883,3,1,11828324.177518237
3865,5,2,11905893.033571618
3354,2,4,10281627.16676732
1925,5,1,6054394.936916328
1790,3,1,5549134.260824318
2142,4,5,6775606.068208546
3844,4,4,11852748.812447356
2234,2,4,6921792.7210233705
1039,2,1,3247855.382335185
1007,1,3,3161880.3038426945
1780,1,5,5540537.304109337
4133,4,4,12719442.886406362
4282,5,4,13215914.137354016
4708,5,4,14493877.829418633
4317,2,5,13201015.967756057
1673,2,4,5238330.208521589
2919,1,2,8866361.661776483
2634,2,5,8151141.992746955
2426,1,5,7477654.051828217
3908,5,4,12094697.629922636
2155,5,3,6804033.122992749
1620,4,2,5119940.138582341
4079,3,4,12507985.360352594
1151,1,3,3593126.9097835133
1758,3,5,5574438.400911162
2151,4,1,6682208.728451672
4542,1,3,13766046.328209108
3236,1,4,9877154.931155654
1538,1,2,4723669.3186837705
1908,3,5,6024242.218999827
4476,5,5,13827216.24079273
1135,3,2,3615619.6671715295
3392,2,3,10365349.375282561
2091,1,5,6473958.98546002
2922,4,3,9055454.036128344
3453,5,4,10728263.991028665
3855,1,1,11645635.162846848
2597,2,4,8011789.728470653
2274,4,3,7112633.814502062
4904,4,1,14942753.377127944
3612,4,1,11065344.072365131
4679,1,3,14176464.25914327
4180,2,1,12669678.68510612
3897,2,5,11940105.756341567
3306,4,4,10237652.431383997
1107,2,1,3451645.2109591155
4110,2,3,12520997.530559203
4094,3,5,12581251.490904158
2678,3,5,8334827.325959622
3007,1,5,9220233.927279634
2510,5,1,7809427.834034656
3729,4,1,11417609.69024099
1239,3,2,3926637.3509613974
4701,1,3,14243465.15506803
1720,3,4,5430869.26968738
2241,4,3,7013530.181251528
1420,4,3,4549329.525591326
4004,2,2,12171113.63590083
2351,5,3,7393592.271104108
2739,2,5,8466336.008948423
2047,1,3,6280659.160221459
4911,2,1,14862476.955867594
1871,3,3,5853687.061067299
1479,2,2,4596967.208235429
3042,1,4,9295503.420558972
3848,4,4,11864435.468704958
4383,5,2,13458582.483480899
2367,5,5,7500482.465713834
3217,1,5,9851657.602540063
3834,4,5,11852319.250211569
2352,5,2,7365447.9719682075
1434,4,2,4562815.625139671
2831,2,5,8742022.5355292
4383,5,1,13428511.73922441
1992,4,4,6295803.65848695
2939,5,4,9187219.025025485
2588,4,4,8083889.16567611
2016,3,5,6348362.944823366
3385,4,1,10385561.930502122
2979,5,5,9336947.170343041
2428,3,5,7584131.086281956
3791,4,2,11633915.428782938
4438,5,3,13654013.01946978
1994,1,4,6151585.078619973
2671,2,2,8172495.80126775
2502,5,4,7875338.581960149
1399,5,5,4597432.577805952
4798,4,3,14684275.16769636
2734,4,5,8552617.148363447
4991,3,5,15273828.975330712
3414,2,4,10462445.277404586
3268,1,2,9914996.369553281
2142,2,3,6615021.102898485
3391,5,5,10572463.003015114
2604,1,1,7892939.068998954
2290,5,3,7210457.308179295
2260,4,4,7100704.074485918
4185,4,4,12874181.368045395
4546,4,3,13928513.028658627
4854,5,2,14872057.686182158
2094,3,2,6491952.671377194
1402,2,5,4456109.551087578
3601,2,2,10962915.340303764
3088,5,1,9543395.585520104
1587,4,1,4990377.905710192
3503,1,2,10618576.758247215
4792,3,5,14676293.701219019
4115,2,5,12594050.438120555
1482,1,3,4585061.813057131
4718,2,4,14373805.314499004
2889,2,2,8827457.35148787
4736,1,4,14377974.023409195
1506,1,2,4628518.242703975
2494,5,3,7821948.949542041
4001,5,4,12373218.072429217
3561,4,2,10943425.26138914
1282,5,4,4216641.939736147
2401,4,1,7433747.507588774
3656,5,5,11367005.591948697
1314,3,1,4122680.0673497883
2875,1,4,8794110.180613518
1166,4,4,3818558.209147626
1944,4,1,6062553.819296712
2253,3,4,7028627.809131507
3109,2,3,9517032.906857664
3942,1,2,11936781.463967627
2431,4,1,7523624.097990867
1980,5,3,6280590.135713713
4169,4,3,12796244.138462689
1885,2,3,5845548.5778811835
1565,5,5,5094250.582892865
2535,2,4,7825440.705721359
4315,3,3,13185872.181895811
3176,4,1,9758451.626284929
3741,3,1,11402434.044107465
3737,1,2,11321133.884724222
1145,2,1,3564509.148873219
1473,5,3,4758551.839463019
3534,3,1,10781220.506707493
1571,2,1,4842990.608752275
2868,1,2,8713281.443343036
1285,2,3,4044569.1945114164
1641,2,5,5172827.831604831
2262,3,5,7085596.070544518
2865,2,4,8814853.77122044
2664,2,5,8241783.0011033425
4297,5,2,13201481.402456453
2675,3,4,8294911.07542113
1724,5,5,5572193.555952212
1036,3,5,3408239.0300216605
2275,4,3,7114581.427906815
2302,1,2,7016858.133609689
4337,3,2,13221225.81051496
2241,1,5,6923634.774641546
3184,2,1,9682144.353635829
1661,1,1,5063999.919795232
2098,2,2,6453273.838716901
2039,2,2,6276067.210045418
4318,4,3,13244076.017302277
1976,3,4,6198474.1466148365
1557,4,5,5020569.516974828
4936,2,5,15058879.476469068
2933,2,2,8959603.54617623
2285,2,1,6984816.338411739
3955,5,1,12144820.603406863
2537,2,3,7800874.5371250175
4816,2,3,14638277.718596514
4795,1,1,14464497.72383558
2125,5,5,6775395.912269399
2417,2,4,7471739.837648045
3971,1,5,12112537.626418775
4054,3,2,12371148.785039984
1378,4,4,4453139.52745009
1142,1,4,3595866.062697837
2735,5,2,8515672.557181943
4036,3,1,12288851.685853481
2581,2,3,7932751.583479087
2534,5,5,8001679.834389351
1320,4,5,4310284.261068812
3391,2,2,10333526.777186533
4029,3,4,12357648.128825499
2930,3,3,9029637.558187826
3916,5,5,12147412.445753591
3917,3,5,12051955.740862506
3057,2,2,9330869.77387736
4937,4,4,15130885.311700871
1066,3,5,3497816.2444958636
3814,3,1,11622815.76317568
1850,2,3,5740197.420030281
2593,2,5,8028715.949346032
4691,5,5,14473847.412874164
1297,1,1,3970532.456922697
2769,5,1,8587300.05544286
1480,5,1,4719674.955909204
3876,4,4,11948567.245696167
4761,4,5,14632036.312386611
4406,1,5,13418958.57479204
4562,3,3,13926649.203447217
2064,2,1,6322671.3774179425
3880,2,3,11830968.496472014
3253,2,5,10008212.778457459
4453,5,1,13638897.558596542
2090,4,4,6589057.402894749
1943,1,1,5908190.525724999
1975,4,2,6185995.208763651
1390,1,1,4249257.339237362
2371,3,5,7413553.644780136
3419,1,5,10456643.61132653
3748,4,5,11593072.397589808
2491,3,4,7743435.089005803
4858,1,3,14714419.520371433
3954,5,5,12262762.374245893
2943,3,3,9069757.083510306
3614,2,3,11031809.90054989
2175,3,1,6705460.224680938
2213,2,5,6889483.537787808
3015,2,1,9175217.221506178
1516,2,2,4708437.333513644
3280,2,5,10090445.197849108
2323,2,3,7158064.458508204
3463,5,2,10699721.0332729
2735,1,2,8315459.16012127
1489,5,2,4777181.738289831
4723,5,2,14479736.946300238
2480,1,1,7519101.741072149
1165,1,3,3635078.4154163604
4602,4,3,14096720.352659842
1968,2,4,6124799.051328747
2826,5,3,8817362.024825709
2455,2,1,7494837.813325626
1146,3,5,3738538.9994446747
3219,5,3,9997687.147319995
1280,4,2,4100805.8926764857
2569,1,5,7907379.087077923
4474,5,3,13761302.189185146
4593,5,4,14148542.963706704
4785,4,5,14705686.639325175
3040,3,3,9360344.186388483
3901,2,5,11952168.126130229
1790,2,5,5620183.809347023
4498,2,2,13654807.323380914
2742,1,4,8396056.5900993
1987,2,4,6181493.376356713
2557,4,1,7900154.375437802
2945,5,5,9235014.521856267
4302,2,2,13066192.509903053
2327,4,4,7301502.292205725
4467,2,5,13651132.057316935
2129,5,4,6757644.66750448
2719,1,3,8297757.414390685
3014,2,5,9291127.760501657
4625,2,1,14004976.187051117
2648,1,5,8144805.4415157465
4110,5,2,12640157.195506431
1196,3,1,3768329.266400088
1367,2,4,4321578.4158978835
1743,2,3,5418716.254598736
3575,2,4,10944471.59179464
4223,5,4,13038949.52793071
2027,4,1,6310072.12188909
3025,1,3,9214761.297946604
4170,5,5,12910773.432091314
3583,1,2,10858467.763333557
2504,5,3,7851692.734181836
1945,2,5,6085038.422799533
1224,4,3,3961368.87569102
1743,5,3,5569639.851077114
3598,2,3,10983726.477176927
1616,5,2,5157339.6255524475
3017,3,2,9261326.100349965
2498,1,3,7634216.342328047
1837,2,5,5760063.315099294
4569,5,4,14076434.609405495
3104,1,4,9482756.283289975
4069,4,5,12557695.184130074
4367,1,2,13211320.732247446
3898,5,2,12004851.238375628
1366,2,1,4227828.036328128
1986,4,1,6188635.902445193
1707,2,3,5311025.326329743
1533,4,1,4829197.695746837
1494,1,4,4651493.271901413
4061,1,1,12263838.552510414
2077,1,4,6401574.289915568
1223,1,4,3838132.3497081664
3584,4,4,11072972.776147667
3772,2,4,11536747.25842392
2692,2,3,8266890.130592506
2646,5,5,8338103.855028855
1141,1,5,3623744.780867197
4597,5,4,14161094.659658413
2087,2,3,6451363.06715753
4228,3,5,12983051.48559175
3549,5,1,10926414.92108355
4884,2,2,14812602.308478964
1581,4,5,5093157.128917054
2440,2,4,7539320.007409692
4409,5,4,13596957.63937213
4505,1,2,13625419.728552198
4676,4,1,14257612.920985907
4761,5,2,14592833.702734297
2815,4,4,8764760.895128045
3752,4,2,11515753.367479844
1689,4,3,5356223.698930549
4440,3,1,13499386.846905222
2467,2,4,7620636.330870678
3508,5,2,10833364.261639949
4413,1,5,13439896.932321135
3185,5,3,9894319.11757268
3543,3,2,10839662.036780706
3855,1,3,11704205.548724128
1312,1,1,4016096.919248416
2044,3,5,6432831.770982286
1081,1,3,3382001.033095731
1098,4,1,3523858.1762620714
4918,3,4,15023343.825429117
4932,4,2,15055137.764739916
2147,2,1,6571231.998942324
3324,1,1,10051564.47520026
1652,4,5,5305067.275899184
2679,5,1,8317509.713593037
4516,5,2,13857613.572709117
4875,2,3,14815503.89547168
4243,1,2,12839601.336977972
4282,4,2,13105925.748353748
3392,1,4,10346889.913252255
4192,1,4,12746712.53581897
1874,1,1,5702709.011047433
3943,3,2,12039122.996559622
2753,2,4,8478407.731033662
3194,1,4,9751247.198576838
4206,2,4,12837789.141277827
1405,1,1,4294447.325818619
1055,4,1,3394586.7933517457
3863,3,1,11768420.165696004
3766,1,3,11438089.07180544
3922,1,2,11876832.30953504
3045,2,1,9265318.200393049
1074,1,2,3332743.8055083244
4872,5,5,15016843.650928596
3432,5,1,10575910.439958926
1595,2,4,5004837.747131291
3571,1,5,10913162.916289298
2630,3,1,8070366.3982090745
1279,3,2,4047473.0487916335
2249,2,1,6877657.532894879
3045,4,4,9455853.117086735
3847,4,2,11801422.184040718
1654,1,3,5102494.371312408
1622,5,1,5146041.463006203
3536,2,5,10858273.803169228
3415,3,1,10424446.081353555
3514,4,1,10771666.952056276
1279,4,4,4157165.0685338257
2113,3,3,6579525.52296614
4545,3,2,13844645.104449337
1867,3,5,5901216.105692749
2540,5,2,7929569.901456216
3761,3,3,11522862.198424289
2388,5,2,7474322.919497864
3203,3,4,9878499.60527264
3677,3,1,11211789.823439358
1662,2,1,5116231.532225125
2653,4,5,8308926.777386206
4950,5,5,15250145.824882561
3248,1,2,9853675.35271763
4139,1,2,12526430.176161157
4498,3,2,13704026.42259252
2610,4,2,8090589.332660854
2200,3,2,6809102.664940034
2296,5,3,7227696.996514424
1291,3,2,4082191.3006287715
3844,4,1,11761388.041766446
3179,1,1,9617086.407901013
2064,5,3,6532485.3775635045
3702,1,3,11246712.00417374
3746,3,4,11508045.5701816
4853,2,2,14719106.50822614
2304,1,1,6991176.257988392
1764,3,1,5471733.683552346
3910,5,1,12009202.539808886
4017,4,2,12310998.90559892
1581,1,4,4913203.955980671
4320,5,2,13270410.335767217
2275,4,2,7084389.815817371
4273,5,3,13158287.25565517
1843,1,2,5639109.643133692
4050,2,3,12340265.022471376
3226,1,4,9847816.634696607
1391,1,4,4342501.992343475
4335,5,2,13315808.14151957
1827,1,2,5590487.658937061
2932,3,3,9035964.476564158
4443,3,3,13568547.868232906
4273,5,4,13188960.988889188
4032,1,2,12206395.263503583
4013,5,2,12349153.433113588
4070,1,3,12349300.845640622
3783,5,5,11749388.276077148
1903,2,1,5838700.451145482
3977,2,2,12091515.981451824
1978,1,5,6134439.641756195
2113,2,3,6528415.64658455
2321,3,4,7232771.005995136
4177,4,5,12880552.80064545
3234,4,1,9932259.595079679
3759,2,4,11496403.273121595
2080,5,1,6519959.327998019
1923,5,5,6168373.604491841
3488,3,1,10643070.376084756
2176,1,4,6698931.469972198
2253,5,1,7038559.475951445
2848,2,2,8703449.9255161
3002,4,1,9235301.04024989
1061,3,1,3362989.033081735
4955,1,2,14974125.33598758
3263,3,2,9998145.428921212
4013,1,4,12209632.131208556
4152,1,3,12596255.859994572
3986,4,5,12308473.18728766
1461,5,5,4783917.794457733
2996,1,3,9127442.39499009
2889,3,4,8937810.843012309
3846,5,5,11937960.841357667
4669,1,5,14207547.041135719
2988,1,2,9074877.962849442
1611,5,1,5113277.992174759
3561,2,2,10842215.907636829
2674,4,5,8371429.970549227
4377,2,5,13380012.527275061
2744,5,1,8512583.413129048
1527,5,2,4891578.795759303
2792,2,3,8565823.62566748
4688,5,1,14343507.898983875
3358,5,3,10414984.441282608
1292,3,3,4116716.650499777
4990,4,1,15199946.695394045
3524,2,3,10761954.5500091
1568,4,5,5054214.346924793
3508,5,2,10834793.984661957
2705,4,2,8374321.039925792
1433,3,1,4478886.220889944
4262,5,2,13095277.033790959
2811,3,2,8642240.978320345
4566,1,2,13808097.582406698
2229,5,2,6996191.25316613
1813,4,4,5759627.5113415485
3268,1,3,9944170.14622301
2910,2,2,8890326.497255897
1181,4,5,3893941.3449386763
1098,4,5,3644503.299887383
1237,2,5,3960143.78877024
2220,5,4,7030080.12241142
2654,1,2,8071988.08650137
1649,5,1,5226823.716513471
1003,2,4,3229217.882368721
2377,4,5,7481888.564058563
3886,1,3,11797765.233927095
4337,2,4,13230146.672023332
4262,3,3,13025385.665234271
1514,1,4,4712709.0672495905
3519,2,5,10806219.839752259
4757,2,4,14490481.557121849
3279,2,1,9967554.910194539
3781,3,1,11523903.71375323
4411,2,5,13483362.035138723
2714,3,5,8441017.719321096
1397,2,3,4380275.44218017
2257,3,3,7011391.881300773
1405,1,3,4355626.214326611
3897,2,5,11940237.676964492
2046,5,5,6537211.815285378
1333,5,5,4398355.357728882
1380,1,4,4309217.33726004
1821,3,4,5732877.369587102
4576,4,3,14017495.864172788
4714,1,5,14341215.631967312
3252,1,2,9865360.943886777
1491,4,4,4792461.264355621
3068,2,2,9363983.75905272
3209,2,3,9817941.038365364
1051,1,2,3263598.049347676
3602,3,3,11045011.336746298
1816,2,3,5638336.689989075
4152,3,5,12755212.744907124
4339,4,1,13246440.948779006
3771,4,1,11542700.590629518
4457,4,5,13721453.992859362
2105,3,1,6495766.4404825615
4587,4,5,14110551.09360351
2411,1,5,7432438.195573058
1263,5,1,4068152.271020973
2419,5,2,7567814.6342219645
2049,5,3,6486999.64467811
1981,1,1,6023792.067815736
1435,3,1,4485670.305219823
2819,2,1,8587474.552043859
3392,5,2,10486433.789421149
4444,5,4,13701569.679075733
4505,4,3,13804858.223707369
4045,3,4,12405867.171934722
2627,4,2,8141779.979781451
1252,1,5,3956604.0319421547
2144,2,1,6562230.301830577
4667,4,2,14261234.568611063
2601,4,2,8062247.608399642
2867,5,5,9000691.329785435
3929,5,1,12066867.422005586
1364,4,4,4412531.484677189
3299,1,3,10036317.738656074
3835,5,2,11814840.925037611
2128,2,2,6544292.844048618
2647,2,4,8161897.607273522
2466,5,2,7707937.385008101
1104,5,4,3682048.8731205566
3287,5,5,10260343.246428885
4105,4,5,12664200.81435149
3708,2,3,11313606.43375305
4198,1,4,12764755.963247713
1227,1,3,3821303.4469725965
2594,1,2,7891952.283869441
3330,3,2,10200711.694467567
4040,2,2,12280612.155373426
1756,2,5,5517315.661892278
2752,3,5,8555770.420742966
1325,4,4,4294751.544560226
4340,4,1,13249230.316648768
3144,4,3,9722438.812964752
1291,2,4,4092318.256117544
1403,1,5,4408076.53610254
4613,2,5,14088091.535097733
2095,3,1,6465625.112115685
4028,1,2,12193276.254440695
1237,2,5,3960133.9327248647
1280,2,2,4000420.219124864
3187,1,3,9701515.179285912
2658,3,4,8243008.852546929
2923,1,5,8968251.040354397
3009,2,5,9277648.671709668
1714,4,4,5461613.578274071
2151,2,1,6583060.632584951
3204,1,5,9811172.105440114
4099,4,1,12526276.220662892
1300,1,3,4039847.3858995223
4596,1,4,13958673.144502714
2337,1,5,7211742.1441664
1584,1,4,4922752.649802772
1676,5,1,5307612.636191648
3524,2,4,10792335.033385493
4064,5,1,12471416.557242334
2725,4,4,8495008.65977513
4794,5,1,14661058.984174417
2507,1,5,7721774.893876564
1301,5,2,4213813.270669411
2541,1,4,7793155.206127998
1292,4,3,4166011.979626808
4994,3,5,15281456.883085301
2969,4,4,9226034.969691005
4177,4,2,12790007.076457145
2395,3,4,7455516.9683567975
1937,4,2,6071788.541534032
4504,4,2,13771178.203928592
2398,2,3,7384467.195629056
3519,1,2,10666697.914617876
3018,4,1,9283875.152074195
2392,5,2,7485777.581702851
1048,3,3,3383278.45634147
3331,5,3,10333535.830573034
2413,2,4,7458968.240915139
3195,4,4,9905161.290503675
4907,1,2,14830944.349397695
3603,1,1,10889454.598408861
4379,3,3,13377074.315164912
1773,4,4,5638838.1846792735
1434,2,2,4462351.006080897
3082,5,1,9526449.732505193
4698,2,1,14224158.455594666
4168,3,2,12713373.105794122
1178,1,4,3703711.116760399
4826,2,4,14697715.773365976
1518,5,4,4924572.106980033
3248,1,5,9944645.487111885
3005,3,2,9225453.66261628
1544,3,4,4902936.601995458
3861,2,2,11742537.894037716
4697,3,2,14301214.638041958
3857,5,5,11970258.913494442
2221,4,3,6952535.654489134
2453,4,4,7678175.241655341
4259,5,3,13117244.153655782
4164,2,2,12651986.047067335
3259,5,1,10056173.621447997
4010,4,4,12349959.416228468
4601,5,4,14172126.961118793
3536,5,4,10978124.003039466
4503,1,5,13709127.414374862
1423,2,4,4488599.046474676
3618,4,4,11173475.158371713
2542,5,2,7935649.875073317
4898,2,4,14914280.273064345
1331,5,4,4363024.347364715
3292,2,4,10096986.912477883
3679,2,4,11256065.424574262
4873,5,3,14958115.363027636
4024,5,4,12441494.997216063
2516,4,3,7837229.457940803
4700,4,5,14449070.65570619
1101,1,3,3442787.548646925
4355,2,2,13224894.916477721
4524,2,3,13761914.824039096
3306,3,2,10127763.26743846
1230,4,4,4009084.593965262
4765,3,1,14474003.26340787
1312,5,4,4305503.890073496
3977,4,4,12251673.23601873
1354,5,1,4342320.834680723
3715,1,3,11285407.196797539
3951,2,5,12102107.050876508
1587,5,5,5160080.97693453
4790,1,3,14509500.253208533
1353,1,3,4198642.376576224
4983,1,3,15089390.63835304
1932,4,1,6025691.180325233
1856,2,3,5757797.805609522
4406,2,2,13377944.58617177
3859,1,1,11657343.781303527
3896,1,4,11857531.530280264
4731,1,5,14392074.99978172
4539,2,4,13836127.83650751
2437,5,1,7590291.645903314
2943,5,4,9199855.379841747
1009,4,5,3376648.121928749
2630,2,3,8080495.822741339
3074,1,5,9421606.93094491
2987,1,5,9160607.000671752
2198,1,3,6733708.407711856
3711,1,5,11333471.2606537
4740,5,4,14590867.567092633
2808,4,4,8744915.301212614
3644,2,2,11091492.402534503
1416,5,2,4557370.050460429
1033,1,2,3208965.3797013834
4303,2,1,13039299.1974049
1713,2,3,5329300.423608065
1847,3,2,5750996.385890888
1564,3,5,4992286.050676564
1159,1,5,3676876.394870315
1609,3,4,5096191.050802687
3304,5,2,10221234.52343421
4431,2,3,13483035.35226332
3803,3,2,11618911.550661253
4959,4,5,15227103.123249687
1458,2,5,4623869.984008671
1016,3,4,3317560.223038675
3617,4,3,11140403.116308138
3523,4,4,10888784.920783656
3454,4,5,10711502.142624848
3147,5,2,9751333.653017469
3136,1,3,9547883.380587695
1657,3,5,5270625.787813489
3753,1,5,11459679.30825554
3899,4,3,11986836.018899597
1361,2,4,4302156.912429327
2627,1,1,7961935.717442007
3281,4,1,10072528.34396183
1884,1,4,5822056.576335141
3996,4,3,12277691.343548901
2759,4,4,8597251.384308433
1318,2,5,4203948.765366376
3715,4,4,11464277.383264063
4203,5,4,12978564.910951702
4611,3,4,14103090.910603369
3287,4,1,10090909.37614162
3751,5,1,11533777.560416482
1573,5,4,5089459.535985081
1150,4,5,3799627.5912045534
3963,3,2,12098597.659395186
1383,5,1,4429971.13720652
3791,4,2,11632394.989652012
2619,2,1,7986399.724084789
1168,3,1,3683886.783995811
3958,3,5,12174487.619667972
2812,4,3,8726074.760810303
4850,1,5,14750437.338624857
3467,1,3,10540674.209759139
3413,3,3,10479573.233947335
1181,2,3,3733071.823331958
2185,4,1,6784809.473825884
1019,2,5,3307460.924209939
2705,2,5,8364044.838246471
1809,3,4,5696558.585601021
1953,5,4,6229132.322549755
1787,2,3,5551350.971276411
2258,1,4,6943175.612270159
2099,3,5,6596604.735940657
4179,5,2,12847290.363842398
2834,2,2,8661769.707241876
3169,1,3,9647249.559726166
4394,2,5,13432443.226285467
1325,3,3,4214883.753218162
3649,1,1,11026169.786051035
1553,2,4,4878930.951237411
3120,2,3,9550460.26323998
3557,4,2,10931608.03208363
1603,1,5,5008779.78865391
3889,2,1,11797082.411441024
1037,5,4,3481264.3128655883
1921,2,2,5923704.137632973
1736,3,2,5418296.007578096
4721,5,4,14532854.256632421
1319,5,1,4237783.959298968
3370,4,1,10340559.03407333
1568,1,4,4873141.242703241
4591,5,5,14173463.767757522
4085,1,5,12454360.81197613
4792,3,5,14675296.602818863
4215,1,3,12785139.327413024
3505,3,3,10754227.807728281
3353,4,3,10348135.126477072
4099,4,4,12617694.447719693
4419,5,4,13627092.298987964
2443,4,3,7618408.568744571
3298,1,1,9974824.8217705
2367,5,5,7501665.726830782
3596,3,5,11088075.877712926
2555,2,3,7855732.030386197
3424,3,3,10512383.31802211
1768,2,3,5493293.754951097
2325,3,4,7245547.588810857
3676,5,2,11337699.526215188
1551,3,3,4893234.356117163
3022,2,1,9195721.945903223
2294,3,5,7181877.70168497
1895,5,4,6055589.898637793
3078,1,3,9374847.179767426
2656,5,1,8248863.137089758
1840,1,4,5689031.599760429
1878,5,5,6033425.61600877
1891,2,1,5803778.681818788
3740,4,1,11450028.725273987
2513,3,1,7718099.690155567
1787,2,3,5550302.004206833
4937,2,5,15061982.51494512
1670,5,5,5410557.011755608
4477,3,1,13610567.889943823
2402,2,1,7336073.740295593
4610,1,3,13970139.261293799
4716,3,1,14328272.044680854
1157,1,3,3610960.119682918
2767,1,3,8440152.517466988
2112,2,2,6496023.345996933
4039,4,2,12377601.59984276
4125,4,1,12605605.652476145
4257,4,5,13120079.27794538
3127,2,2,9541952.889883481
4967,3,2,15111625.757385809
4578,2,2,13894859.067028379
2368,3,2,7314020.354804298
3492,1,4,10645415.49953155
3621,2,4,11082057.423633944
2021,5,1,6342371.684363621
4946,5,3,15177139.76795246
4564,4,3,13982817.876436446
1102,1,4,3475462.3598319306
3815,3,4,11714137.880599348
1162,4,2,3745508.5939965476
2183,5,4,6919997.109145537
1268,4,4,4123718.130285278
4687,2,2,14221594.876254521
3904,3,5,12012240.84298712
4067,2,3,12391507.807798238
